amount,balance,cancelYn,date,storeId,transactionId
98664,577,Y,2021-03-07,6717131,cc47167a-c24-4589-9548-000000010814
50968,267,Y,2021-04-08,5460431,cc57167a-c25-4589-9548-000000010815
63233,797,N,2021-05-09,2033931,cc67167a-c26-4589-9548-000000010816
25811,212,Y,2021-06-10,595361,cc77167a-c27-4589-9548-000000010817
83534,604,Y,2021-07-11,5603431,cc87167a-c28-4589-9548-000000010818
92795,402,N,2021-08-12,6717131,cc97167a-c29-4589-9548-000000010819
61257,739,Y,2021-09-13,5460431,cc07167a-c20-4589-9548-000000010820
16969,776,N,2021-10-14,2033931,cc17167a-c21-4589-9548-000000010821
62230,889,N,2021-11-15,595361,cc27167a-c22-4589-9548-000000010822
75600,194,N,2021-12-16,5603431,cc37167a-c23-4589-9548-000000010823
5373,986,N,2021-01-17,6717131,cc47167a-c24-4589-9548-000000010824
22409,8,N,2021-02-18,5460431,cc57167a-c25-4589-9548-000000010825
38499,695,N,2021-03-19,2033931,cc67167a-c26-4589-9548-000000010826
85479,798,N,2021-04-20,595361,cc77167a-c27-4589-9548-000000010827
889,532,N,2021-05-21,5603431,cc87167a-c28-4589-9548-000000010828
13351,56,Y,2021-06-22,6717131,cc97167a-c29-4589-9548-000000010829
71254,305,Y,2021-07-23,5460431,cc07167a-c20-4589-9548-000000010830
15492,667,Y,2021-08-24,2033931,cc17167a-c21-4589-9548-000000010831
61274,731,N,2021-09-25,595361,cc27167a-c22-4589-9548-000000010832
67688,937,N,2021-10-26,5603431,cc37167a-c23-4589-9548-000000010833
25899,870,N,2021-11-27,6717131,cc47167a-c24-4589-9548-000000010834
9437,156,N,2021-12-28,5460431,cc57167a-c25-4589-9548-000000010835
78287,895,N,2021-01-01,2033931,cc67167a-c26-4589-9548-000000010836
83884,442,N,2021-02-02,595361,cc77167a-c27-4589-9548-000000010837
95189,578,Y,2021-03-03,5603431,cc87167a-c28-4589-9548-000000010838
91301,557,Y,2021-04-04,6717131,cc97167a-c29-4589-9548-000000010839
42032,164,N,2021-05-05,5460431,cc07167a-c20-4589-9548-000000010840
89226,778,N,2021-06-06,2033931,cc17167a-c21-4589-9548-000000010841
51189,639,N,2021-07-07,595361,cc27167a-c22-4589-9548-000000010842
38987,734,N,2021-08-08,5603431,cc37167a-c23-4589-9548-000000010843
70813,394,N,2021-09-09,6717131,cc47167a-c24-4589-9548-000000010844
65425,709,N,2021-10-10,5460431,cc57167a-c25-4589-9548-000000010845
65735,213,Y,2021-11-11,2033931,cc67167a-c26-4589-9548-000000010846
36166,55,N,2021-12-12,595361,cc77167a-c27-4589-9548-000000010847
9652,678,N,2021-01-13,5603431,cc87167a-c28-4589-9548-000000010848
38911,713,N,2021-02-14,6717131,cc97167a-c29-4589-9548-000000010849
12620,434,N,2021-03-15,5460431,cc07167a-c20-4589-9548-000000010850
76102,931,N,2021-04-16,2033931,cc17167a-c21-4589-9548-000000010851
8380,97,Y,2021-05-17,595361,cc27167a-c22-4589-9548-000000010852
72659,916,Y,2021-06-18,5603431,cc37167a-c23-4589-9548-000000010853
72398,139,Y,2021-07-19,6717131,cc47167a-c24-4589-9548-000000010854
19826,501,Y,2021-08-20,5460431,cc57167a-c25-4589-9548-000000010855
36688,993,N,2021-09-21,2033931,cc67167a-c26-4589-9548-000000010856
45250,467,Y,2021-10-22,595361,cc77167a-c27-4589-9548-000000010857
19739,337,N,2021-11-23,5603431,cc87167a-c28-4589-9548-000000010858
89496,525,Y,2021-12-24,6717131,cc97167a-c29-4589-9548-000000010859
51972,408,Y,2021-01-25,5460431,cc07167a-c20-4589-9548-000000010860
85162,658,N,2021-02-26,2033931,cc17167a-c21-4589-9548-000000010861
80719,418,Y,2021-03-27,595361,cc27167a-c22-4589-9548-000000010862
62963,414,N,2021-04-28,5603431,cc37167a-c23-4589-9548-000000010863
73383,341,Y,2021-05-01,6717131,cc47167a-c24-4589-9548-000000010864
41135,918,N,2021-06-02,5460431,cc57167a-c25-4589-9548-000000010865
21325,682,N,2021-07-03,2033931,cc67167a-c26-4589-9548-000000010866
97434,891,Y,2021-08-04,595361,cc77167a-c27-4589-9548-000000010867
83497,162,N,2021-09-05,5603431,cc87167a-c28-4589-9548-000000010868
87682,418,Y,2021-10-06,6717131,cc97167a-c29-4589-9548-000000010869
21293,628,N,2021-11-07,5460431,cc07167a-c20-4589-9548-000000010870
11406,573,N,2021-12-08,2033931,cc17167a-c21-4589-9548-000000010871
75872,497,Y,2021-01-09,595361,cc27167a-c22-4589-9548-000000010872
10750,249,Y,2021-02-10,5603431,cc37167a-c23-4589-9548-000000010873
1250,740,N,2021-03-11,6717131,cc47167a-c24-4589-9548-000000010874
86059,313,Y,2021-04-12,5460431,cc57167a-c25-4589-9548-000000010875
89704,659,Y,2021-05-13,2033931,cc67167a-c26-4589-9548-000000010876
84072,352,N,2021-06-14,595361,cc77167a-c27-4589-9548-000000010877
86914,903,Y,2021-07-15,5603431,cc87167a-c28-4589-9548-000000010878
80564,688,N,2021-08-16,6717131,cc97167a-c29-4589-9548-000000010879
45145,93,Y,2021-09-17,5460431,cc07167a-c20-4589-9548-000000010880
98549,995,Y,2021-10-18,2033931,cc17167a-c21-4589-9548-000000010881
53854,777,Y,2021-11-19,595361,cc27167a-c22-4589-9548-000000010882
49644,749,N,2021-12-20,5603431,cc37167a-c23-4589-9548-000000010883
62100,744,N,2021-01-21,6717131,cc47167a-c24-4589-9548-000000010884
16205,853,Y,2021-02-22,5460431,cc57167a-c25-4589-9548-000000010885
94651,479,N,2021-03-23,2033931,cc67167a-c26-4589-9548-000000010886
53733,361,N,2021-04-24,595361,cc77167a-c27-4589-9548-000000010887
62063,195,Y,2021-05-25,5603431,cc87167a-c28-4589-9548-000000010888
4866,158,Y,2021-06-26,6717131,cc97167a-c29-4589-9548-000000010889
27239,159,N,2021-07-27,5460431,cc07167a-c20-4589-9548-000000010890
74042,133,Y,2021-08-28,2033931,cc17167a-c21-4589-9548-000000010891
74560,483,N,2021-09-01,595361,cc27167a-c22-4589-9548-000000010892
15166,800,Y,2021-10-02,5603431,cc37167a-c23-4589-9548-000000010893
94853,301,N,2021-11-03,6717131,cc47167a-c24-4589-9548-000000010894
93879,388,N,2021-12-04,5460431,cc57167a-c25-4589-9548-000000010895
15858,706,Y,2021-01-05,2033931,cc67167a-c26-4589-9548-000000010896
43336,227,Y,2021-02-06,595361,cc77167a-c27-4589-9548-000000010897
4642,18,N,2021-03-07,5603431,cc87167a-c28-4589-9548-000000010898
93740,847,Y,2021-04-08,6717131,cc97167a-c29-4589-9548-000000010899
32894,885,Y,2021-05-09,5460431,cc07167a-c20-4589-9548-000000010900
10657,927,N,2021-06-10,2033931,cc17167a-c21-4589-9548-000000010901
63954,215,N,2021-07-11,595361,cc27167a-c22-4589-9548-000000010902
54627,473,N,2021-08-12,5603431,cc37167a-c23-4589-9548-000000010903
76627,536,N,2021-09-13,6717131,cc47167a-c24-4589-9548-000000010904
99001,446,N,2021-10-14,5460431,cc57167a-c25-4589-9548-000000010905
7505,56,N,2021-11-15,2033931,cc67167a-c26-4589-9548-000000010906
79661,318,Y,2021-12-16,595361,cc77167a-c27-4589-9548-000000010907
26859,687,Y,2021-01-17,5603431,cc87167a-c28-4589-9548-000000010908
86924,774,Y,2021-02-18,6717131,cc97167a-c29-4589-9548-000000010909
14898,769,N,2021-03-19,5460431,cc07167a-c20-4589-9548-000000010910
30819,604,Y,2021-04-20,2033931,cc17167a-c21-4589-9548-000000010911
81370,897,N,2021-05-21,595361,cc27167a-c22-4589-9548-000000010912
31518,610,N,2021-06-22,5603431,cc37167a-c23-4589-9548-000000010913
45075,444,N,2021-07-23,6717131,cc47167a-c24-4589-9548-000000010914
94591,340,N,2021-08-24,5460431,cc57167a-c25-4589-9548-000000010915
75766,26,N,2021-09-25,2033931,cc67167a-c26-4589-9548-000000010916
77327,890,Y,2021-10-26,595361,cc77167a-c27-4589-9548-000000010917
34061,81,Y,2021-11-27,5603431,cc87167a-c28-4589-9548-000000010918
62185,891,Y,2021-12-28,6717131,cc97167a-c29-4589-9548-000000010919
46446,22,Y,2021-01-01,5460431,cc07167a-c20-4589-9548-000000010920
21379,625,Y,2021-02-02,2033931,cc17167a-c21-4589-9548-000000010921
50072,980,N,2021-03-03,595361,cc27167a-c22-4589-9548-000000010922
53421,561,N,2021-04-04,5603431,cc37167a-c23-4589-9548-000000010923
10313,225,N,2021-05-05,6717131,cc47167a-c24-4589-9548-000000010924
96592,889,N,2021-06-06,5460431,cc57167a-c25-4589-9548-000000010925
15313,103,N,2021-07-07,2033931,cc67167a-c26-4589-9548-000000010926
51362,302,Y,2021-08-08,595361,cc77167a-c27-4589-9548-000000010927
26572,474,N,2021-09-09,5603431,cc87167a-c28-4589-9548-000000010928
96881,477,N,2021-10-10,6717131,cc97167a-c29-4589-9548-000000010929
98356,537,Y,2021-11-11,5460431,cc07167a-c20-4589-9548-000000010930
43966,757,Y,2021-12-12,2033931,cc17167a-c21-4589-9548-000000010931
42969,649,Y,2021-01-13,595361,cc27167a-c22-4589-9548-000000010932
91212,396,Y,2021-02-14,5603431,cc37167a-c23-4589-9548-000000010933
29133,736,Y,2021-03-15,6717131,cc47167a-c24-4589-9548-000000010934
6528,267,N,2021-04-16,5460431,cc57167a-c25-4589-9548-000000010935
38646,381,N,2021-05-17,2033931,cc67167a-c26-4589-9548-000000010936
48018,79,N,2021-06-18,595361,cc77167a-c27-4589-9548-000000010937
61664,594,N,2021-07-19,5603431,cc87167a-c28-4589-9548-000000010938
54148,624,N,2021-08-20,6717131,cc97167a-c29-4589-9548-000000010939
83739,270,N,2021-09-21,5460431,cc07167a-c20-4589-9548-000000010940
8410,539,Y,2021-10-22,2033931,cc17167a-c21-4589-9548-000000010941
10111,447,N,2021-11-23,595361,cc27167a-c22-4589-9548-000000010942
43689,437,N,2021-12-24,5603431,cc37167a-c23-4589-9548-000000010943
40410,724,N,2021-01-25,6717131,cc47167a-c24-4589-9548-000000010944
22524,883,N,2021-02-26,5460431,cc57167a-c25-4589-9548-000000010945
84473,10,Y,2021-03-27,2033931,cc67167a-c26-4589-9548-000000010946
81097,138,N,2021-04-28,595361,cc77167a-c27-4589-9548-000000010947
66865,51,N,2021-05-01,5603431,cc87167a-c28-4589-9548-000000010948
75318,395,Y,2021-06-02,6717131,cc97167a-c29-4589-9548-000000010949
68018,749,N,2021-07-03,5460431,cc07167a-c20-4589-9548-000000010950
26131,535,Y,2021-08-04,2033931,cc17167a-c21-4589-9548-000000010951
50325,956,N,2021-09-05,595361,cc27167a-c22-4589-9548-000000010952
37119,760,Y,2021-10-06,5603431,cc37167a-c23-4589-9548-000000010953
20634,265,Y,2021-11-07,6717131,cc47167a-c24-4589-9548-000000010954
55271,978,Y,2021-12-08,5460431,cc57167a-c25-4589-9548-000000010955
37735,381,Y,2021-01-09,2033931,cc67167a-c26-4589-9548-000000010956
28322,170,Y,2021-02-10,595361,cc77167a-c27-4589-9548-000000010957
87239,40,N,2021-03-11,5603431,cc87167a-c28-4589-9548-000000010958
45879,107,Y,2021-04-12,6717131,cc97167a-c29-4589-9548-000000010959
10242,437,Y,2021-05-13,5460431,cc07167a-c20-4589-9548-000000010960
68168,857,N,2021-06-14,2033931,cc17167a-c21-4589-9548-000000010961
59259,859,N,2021-07-15,595361,cc27167a-c22-4589-9548-000000010962
46680,631,Y,2021-08-16,5603431,cc37167a-c23-4589-9548-000000010963
31940,542,N,2021-09-17,6717131,cc47167a-c24-4589-9548-000000010964
23777,148,Y,2021-10-18,5460431,cc57167a-c25-4589-9548-000000010965
57779,839,N,2021-11-19,2033931,cc67167a-c26-4589-9548-000000010966
67070,780,N,2021-12-20,595361,cc77167a-c27-4589-9548-000000010967
71442,52,Y,2021-01-21,5603431,cc87167a-c28-4589-9548-000000010968
52879,98,Y,2021-02-22,6717131,cc97167a-c29-4589-9548-000000010969
99514,950,N,2021-03-23,5460431,cc07167a-c20-4589-9548-000000010970
25978,397,Y,2021-04-24,2033931,cc17167a-c21-4589-9548-000000010971
32828,845,N,2021-05-25,595361,cc27167a-c22-4589-9548-000000010972
43815,58,Y,2021-06-26,5603431,cc37167a-c23-4589-9548-000000010973
26445,344,Y,2021-07-27,6717131,cc47167a-c24-4589-9548-000000010974
48339,933,Y,2021-08-28,5460431,cc57167a-c25-4589-9548-000000010975
43727,167,N,2021-09-01,2033931,cc67167a-c26-4589-9548-000000010976
87652,548,N,2021-10-02,595361,cc77167a-c27-4589-9548-000000010977
87176,778,Y,2021-11-03,5603431,cc87167a-c28-4589-9548-000000010978
72015,201,N,2021-12-04,6717131,cc97167a-c29-4589-9548-000000010979
45082,939,Y,2021-01-05,5460431,cc07167a-c20-4589-9548-000000010980
93321,339,Y,2021-02-06,2033931,cc17167a-c21-4589-9548-000000010981
31594,581,N,2021-03-07,595361,cc27167a-c22-4589-9548-000000010982
18619,138,N,2021-04-08,5603431,cc37167a-c23-4589-9548-000000010983
81081,399,Y,2021-05-09,6717131,cc47167a-c24-4589-9548-000000010984
73017,540,Y,2021-06-10,5460431,cc57167a-c25-4589-9548-000000010985
19814,767,N,2021-07-11,2033931,cc67167a-c26-4589-9548-000000010986
76802,708,Y,2021-08-12,595361,cc77167a-c27-4589-9548-000000010987
29343,656,N,2021-09-13,5603431,cc87167a-c28-4589-9548-000000010988
83881,881,N,2021-10-14,6717131,cc97167a-c29-4589-9548-000000010989
51574,761,Y,2021-11-15,5460431,cc07167a-c20-4589-9548-000000010990
81672,29,N,2021-12-16,2033931,cc17167a-c21-4589-9548-000000010991
16422,450,N,2021-01-17,595361,cc27167a-c22-4589-9548-000000010992
35268,178,Y,2021-02-18,5603431,cc37167a-c23-4589-9548-000000010993
51476,44,Y,2021-03-19,6717131,cc47167a-c24-4589-9548-000000010994
13572,355,Y,2021-04-20,5460431,cc57167a-c25-4589-9548-000000010995
69918,754,N,2021-05-21,2033931,cc67167a-c26-4589-9548-000000010996
67383,174,Y,2021-06-22,595361,cc77167a-c27-4589-9548-000000010997
46999,433,Y,2021-07-23,5603431,cc87167a-c28-4589-9548-000000010998
11116,523,Y,2021-08-24,6717131,cc97167a-c29-4589-9548-000000010999
82829,547,N,2021-09-25,5460431,cc07167a-c20-4589-9548-000000011000
12621,367,Y,2021-10-26,2033931,cc17167a-c21-4589-9548-000000011001
71065,690,Y,2021-11-27,595361,cc27167a-c22-4589-9548-000000011002
76022,681,Y,2021-12-28,5603431,cc37167a-c23-4589-9548-000000011003
94126,675,Y,2021-01-01,6717131,cc47167a-c24-4589-9548-000000011004
98119,985,N,2021-02-02,5460431,cc57167a-c25-4589-9548-000000011005
57304,202,N,2021-03-03,2033931,cc67167a-c26-4589-9548-000000011006
44472,27,N,2021-04-04,595361,cc77167a-c27-4589-9548-000000011007
3332,963,N,2021-05-05,5603431,cc87167a-c28-4589-9548-000000011008
80655,279,N,2021-06-06,6717131,cc97167a-c29-4589-9548-000000011009
28226,703,Y,2021-07-07,5460431,cc07167a-c20-4589-9548-000000011010
30115,69,N,2021-08-08,2033931,cc17167a-c21-4589-9548-000000011011
4370,254,N,2021-09-09,595361,cc27167a-c22-4589-9548-000000011012
93136,274,N,2021-10-10,5603431,cc37167a-c23-4589-9548-000000011013
47047,314,Y,2021-11-11,6717131,cc47167a-c24-4589-9548-000000011014
5398,431,N,2021-12-12,5460431,cc57167a-c25-4589-9548-000000011015
509,400,N,2021-01-13,2033931,cc67167a-c26-4589-9548-000000011016
88274,903,N,2021-02-14,595361,cc77167a-c27-4589-9548-000000011017
35851,613,N,2021-03-15,5603431,cc87167a-c28-4589-9548-000000011018
24479,702,Y,2021-04-16,6717131,cc97167a-c29-4589-9548-000000011019
53355,446,N,2021-05-17,5460431,cc07167a-c20-4589-9548-000000011020
12974,428,N,2021-06-18,2033931,cc17167a-c21-4589-9548-000000011021
81284,727,Y,2021-07-19,595361,cc27167a-c22-4589-9548-000000011022
33463,491,N,2021-08-20,5603431,cc37167a-c23-4589-9548-000000011023
86824,117,Y,2021-09-21,6717131,cc47167a-c24-4589-9548-000000011024
76722,186,N,2021-10-22,5460431,cc57167a-c25-4589-9548-000000011025
2413,725,N,2021-11-23,2033931,cc67167a-c26-4589-9548-000000011026
62658,422,Y,2021-12-24,595361,cc77167a-c27-4589-9548-000000011027
61357,330,Y,2021-01-25,5603431,cc87167a-c28-4589-9548-000000011028
16266,172,N,2021-02-26,6717131,cc97167a-c29-4589-9548-000000011029
88238,794,Y,2021-03-27,5460431,cc07167a-c20-4589-9548-000000011030
29236,350,Y,2021-04-28,2033931,cc17167a-c21-4589-9548-000000011031
20678,802,Y,2021-05-01,595361,cc27167a-c22-4589-9548-000000011032
1496,710,N,2021-06-02,5603431,cc37167a-c23-4589-9548-000000011033
68380,288,N,2021-07-03,6717131,cc47167a-c24-4589-9548-000000011034
30494,510,N,2021-08-04,5460431,cc57167a-c25-4589-9548-000000011035
15957,683,N,2021-09-05,2033931,cc67167a-c26-4589-9548-000000011036
64750,448,Y,2021-10-06,595361,cc77167a-c27-4589-9548-000000011037
64833,76,Y,2021-11-07,5603431,cc87167a-c28-4589-9548-000000011038
11706,159,Y,2021-12-08,6717131,cc97167a-c29-4589-9548-000000011039
7136,154,N,2021-01-09,5460431,cc07167a-c20-4589-9548-000000011040
48597,371,N,2021-02-10,2033931,cc17167a-c21-4589-9548-000000011041
17924,292,N,2021-03-11,595361,cc27167a-c22-4589-9548-000000011042
71664,167,Y,2021-04-12,5603431,cc37167a-c23-4589-9548-000000011043
44219,905,Y,2021-05-13,6717131,cc47167a-c24-4589-9548-000000011044
99091,416,Y,2021-06-14,5460431,cc57167a-c25-4589-9548-000000011045
7458,520,Y,2021-07-15,2033931,cc67167a-c26-4589-9548-000000011046
36418,855,Y,2021-08-16,595361,cc77167a-c27-4589-9548-000000011047
91646,937,Y,2021-09-17,5603431,cc87167a-c28-4589-9548-000000011048
4642,332,N,2021-10-18,6717131,cc97167a-c29-4589-9548-000000011049
83757,70,Y,2021-11-19,5460431,cc07167a-c20-4589-9548-000000011050
75734,565,N,2021-12-20,2033931,cc17167a-c21-4589-9548-000000011051
72266,540,Y,2021-01-21,595361,cc27167a-c22-4589-9548-000000011052
89010,594,N,2021-02-22,5603431,cc37167a-c23-4589-9548-000000011053
68365,119,Y,2021-03-23,6717131,cc47167a-c24-4589-9548-000000011054
8545,405,N,2021-04-24,5460431,cc57167a-c25-4589-9548-000000011055
36707,965,Y,2021-05-25,2033931,cc67167a-c26-4589-9548-000000011056
89047,735,Y,2021-06-26,595361,cc77167a-c27-4589-9548-000000011057
42004,931,Y,2021-07-27,5603431,cc87167a-c28-4589-9548-000000011058
53466,700,Y,2021-08-28,6717131,cc97167a-c29-4589-9548-000000011059
64064,459,N,2021-09-01,5460431,cc07167a-c20-4589-9548-000000011060
21878,404,N,2021-10-02,2033931,cc17167a-c21-4589-9548-000000011061
64848,687,Y,2021-11-03,595361,cc27167a-c22-4589-9548-000000011062
27314,607,Y,2021-12-04,5603431,cc37167a-c23-4589-9548-000000011063
82881,740,N,2021-01-05,6717131,cc47167a-c24-4589-9548-000000011064
8332,996,N,2021-02-06,5460431,cc57167a-c25-4589-9548-000000011065
53603,262,Y,2021-03-07,2033931,cc67167a-c26-4589-9548-000000011066
70015,22,N,2021-04-08,595361,cc77167a-c27-4589-9548-000000011067
51650,763,Y,2021-05-09,5603431,cc87167a-c28-4589-9548-000000011068
68322,604,N,2021-06-10,6717131,cc97167a-c29-4589-9548-000000011069
79009,802,N,2021-07-11,5460431,cc07167a-c20-4589-9548-000000011070
42475,673,N,2021-08-12,2033931,cc17167a-c21-4589-9548-000000011071
71338,747,Y,2021-09-13,595361,cc27167a-c22-4589-9548-000000011072
45310,12,N,2021-10-14,5603431,cc37167a-c23-4589-9548-000000011073
3765,72,N,2021-11-15,6717131,cc47167a-c24-4589-9548-000000011074
13793,621,N,2021-12-16,5460431,cc57167a-c25-4589-9548-000000011075
55483,61,Y,2021-01-17,2033931,cc67167a-c26-4589-9548-000000011076
90312,878,N,2021-02-18,595361,cc77167a-c27-4589-9548-000000011077
26648,601,Y,2021-03-19,5603431,cc87167a-c28-4589-9548-000000011078
21484,506,Y,2021-04-20,6717131,cc97167a-c29-4589-9548-000000011079
51256,559,Y,2021-05-21,5460431,cc07167a-c20-4589-9548-000000011080
21644,273,Y,2021-06-22,2033931,cc17167a-c21-4589-9548-000000011081
42566,814,N,2021-07-23,595361,cc27167a-c22-4589-9548-000000011082
87913,359,Y,2021-08-24,5603431,cc37167a-c23-4589-9548-000000011083
5925,793,Y,2021-09-25,6717131,cc47167a-c24-4589-9548-000000011084
74203,634,N,2021-10-26,5460431,cc57167a-c25-4589-9548-000000011085
5563,752,Y,2021-11-27,2033931,cc67167a-c26-4589-9548-000000011086
9889,176,N,2021-12-28,595361,cc77167a-c27-4589-9548-000000011087
48843,439,Y,2021-01-01,5603431,cc87167a-c28-4589-9548-000000011088
95822,236,Y,2021-02-02,6717131,cc97167a-c29-4589-9548-000000011089
84573,109,N,2021-03-03,5460431,cc07167a-c20-4589-9548-000000011090
57267,515,N,2021-04-04,2033931,cc17167a-c21-4589-9548-000000011091
76836,910,N,2021-05-05,595361,cc27167a-c22-4589-9548-000000011092
86321,61,Y,2021-06-06,5603431,cc37167a-c23-4589-9548-000000011093
9877,574,Y,2021-07-07,6717131,cc47167a-c24-4589-9548-000000011094
69269,364,Y,2021-08-08,5460431,cc57167a-c25-4589-9548-000000011095
24401,536,Y,2021-09-09,2033931,cc67167a-c26-4589-9548-000000011096
82971,874,N,2021-10-10,595361,cc77167a-c27-4589-9548-000000011097
10346,562,Y,2021-11-11,5603431,cc87167a-c28-4589-9548-000000011098
30322,43,N,2021-12-12,6717131,cc97167a-c29-4589-9548-000000011099
32356,925,N,2021-01-13,5460431,cc07167a-c20-4589-9548-000000011100
79042,777,Y,2021-02-14,2033931,cc17167a-c21-4589-9548-000000011101
10472,853,N,2021-03-15,595361,cc27167a-c22-4589-9548-000000011102
3592,732,N,2021-04-16,5603431,cc37167a-c23-4589-9548-000000011103
11330,984,N,2021-05-17,6717131,cc47167a-c24-4589-9548-000000011104
89673,18,N,2021-06-18,5460431,cc57167a-c25-4589-9548-000000011105
84634,922,N,2021-07-19,2033931,cc67167a-c26-4589-9548-000000011106
58073,245,N,2021-08-20,595361,cc77167a-c27-4589-9548-000000011107
89526,602,N,2021-09-21,5603431,cc87167a-c28-4589-9548-000000011108
83228,880,N,2021-10-22,6717131,cc97167a-c29-4589-9548-000000011109
18994,980,Y,2021-11-23,5460431,cc07167a-c20-4589-9548-000000011110
71259,615,N,2021-12-24,2033931,cc17167a-c21-4589-9548-000000011111
63279,78,Y,2021-01-25,595361,cc27167a-c22-4589-9548-000000011112
14102,716,Y,2021-02-26,5603431,cc37167a-c23-4589-9548-000000011113
15315,950,Y,2021-03-27,6717131,cc47167a-c24-4589-9548-000000011114
48248,9,N,2021-04-28,5460431,cc57167a-c25-4589-9548-000000011115
41839,367,Y,2021-05-01,2033931,cc67167a-c26-4589-9548-000000011116
44480,884,Y,2021-06-02,595361,cc77167a-c27-4589-9548-000000011117
29294,245,Y,2021-07-03,5603431,cc87167a-c28-4589-9548-000000011118
19471,540,N,2021-08-04,6717131,cc97167a-c29-4589-9548-000000011119
2600,516,N,2021-09-05,5460431,cc07167a-c20-4589-9548-000000011120
3114,195,N,2021-10-06,2033931,cc17167a-c21-4589-9548-000000011121
37967,961,N,2021-11-07,595361,cc27167a-c22-4589-9548-000000011122
74286,962,N,2021-12-08,5603431,cc37167a-c23-4589-9548-000000011123
74484,602,Y,2021-01-09,6717131,cc47167a-c24-4589-9548-000000011124
